Popularity,energy,loudness,acousticness,tempo,duration_seconds,key1.0,time_signature3
43.4,0.283,8.35053592889395,0.805,76.828,140.02049275333343,0,0
16.0,0.459,5.624262238901149,0.614,156.796,227.53300000000002,0,0
66.0,0.908,16.57326223890115,0.0485,154.958,165.891,1,0
53.0,0.598,12.89926223890115,0.00232,114.989,197.427,0,0
33.4,0.429,10.696203747082752,0.522,82.752,180.20000000000002,0,0
50.0,0.55,12.050938788901151,0.00771,90.454,185.667,0,0
57.0,0.692,16.08326223890115,0.0326,103.975,220.107,0,0
14.0,0.632,11.68526223890115,0.0169,88.045,261.627,0,0
34.0,0.767,13.988077673348348,0.222,160.068,162.181,1,0
48.0,0.438,15.100262238901148,0.605,99.176,311.35999998000005,0,0
73.8,0.41,10.44300353130115,0.0247,80.98,253.09300002,0,0
56.0,0.543,11.67426223890115,0.0798,129.089,318.067,0,0
54.0,0.819,14.488279984330749,0.0525,94.169,194.267,0,0
46.2,0.738,13.72568141041795,0.528,139.948,206.7792,0,0
47.0,0.942,17.44226223890115,9.87e-5,195.022,173.399,0,1
19.0,0.813,16.60426223890115,8.07e-5,92.782,189.459,0,0
44.6,0.407,10.40179556666035,0.844,139.954,189.147,0,0
57.0,0.857,15.580262238901149,0.00547,103.517,218.20000000000002,0,0
54.6,0.942,15.92779428168835,0.00354,137.981,189.61,0,0
39.0,0.939,16.99026223890115,0.0417,93.047,279.086,0,0
26.4,0.415,10.510925298001151,0.69,128.091,256.875,0,0
36.8,0.845,14.75784812760115,0.0033,159.953,208.296,0,0
20.0,0.729,11.16126223890115,0.0611,159.902,205.72,0,0
39.0,0.611,13.19726223890115,0.527,95.059,219.183,0,0
44.0,0.8,14.89026223890115,0.000195,130.105,204.30700000000002,0,0
77.0,0.825,16.52026223890115,0.00173,117.987,193.53300000000002,0,0
32.0,0.951,16.48426223890115,0.00123,95.999,213.81300000000002,0,0
75.0,0.607,13.11626223890115,0.0112,147.207,425.653,0,0
36.8,0.512,11.66581320778435,0.22,144.978,204.632,0,0
44.4,0.564,12.18585911937475,0.00327,77.972,135.96,0,0
45.6,0.866,14.987377537803548,0.0575,176.189,197.235,0,0
39.0,0.0428,1.678919021990378,0.988,63.831,240.0,0,0
34.0,0.513,9.69626223890115,0.512,173.047,193.294,0,0
20.0,0.94,16.98426223890115,0.475,161.022,413.89300000000003,0,1
22.0,0.376,10.72026223890115,0.825,120.082,144.8,0,0
49.8,0.715,13.523044854001151,0.0272,138.768,217.0948192433334,0,0
53.2,0.58,12.336236771701149,0.333,151.568,253.93300002,0,1
45.2,0.478,11.29278256676995,0.724,95.864,218.99200000000002,0,0
17.0,0.209,9.85026223890115,0.893,79.587,235.0,1,0
56.0,0.309,11.79426223890115,0.886,137.705,203.0,0,0
21.0,0.895,15.397262238901149,0.0266,99.96,215.04,0,0
52.0,0.17,5.736374456101151,0.865,174.192,272.967,0,0
44.2,0.603,12.54640376786995,0.712,127.433,178.933,0,0
35.6,0.67,13.133510696101151,0.71,93.186,175.907,0,0
48.8,0.897,15.348475246532349,0.00821,165.107,220.537,0,0
36.4,0.975,16.400813576401152,0.00563,129.296,271.795,0,0
56.0,0.895,17.02126223890115,0.0329,168.214,182.68,0,0
52.2,0.383,10.059355609373949,0.821,202.794,189.702,0,0
32.0,0.73,16.33726223890115,0.624,109.533,157.693,0,0
38.6,0.605,12.56439348120115,0.281,105.955,227.6668,0,0
52.0,0.749,15.769262238901149,0.000466,150.021,216.627,1,0
36.0,0.8,15.56326223890115,2.2e-5,141.907,300.22700000000003,0,0
37.0,0.207,7.77326223890115,0.906,174.427,152.076,0,0
56.8,0.901,15.397189199895553,0.17,113.967,300.773,0,0
76.0,0.577,15.38026223890115,0.708,104.927,185.52,0,1
15.0,0.706,9.35826223890115,0.549,114.961,283.82599997999995,0,0
26.0,0.762,12.15626223890115,0.367,169.121,144.68,0,1
31.4,0.697,13.366605280772351,0.00083,183.82,152.413,0,0
34.0,0.633,10.06826223890115,0.353,109.545,147.227,0,0
36.6,0.926,15.713669534475553,0.00114,111.007,232.37300000000002,0,0
54.0,0.901,14.09226223890115,0.00102,96.916,258.267,0,0
33.0,0.505,9.78126223890115,0.61,125.961,208.94400000000002,0,1
54.0,0.907,15.22926223890115,2.62e-5,104.348,258.427,1,0
24.0,0.667,15.109262238901149,1.12e-5,117.921,249.592,0,0
41.0,0.635,13.25026223890115,0.017,150.1,243.453,0,0
58.0,0.733,13.68129117305395,0.0165,109.736,75.76,0,0
46.0,0.574,12.280287985726751,0.0644,95.995,276.573,1,0
44.8,0.568,12.223814657921949,0.166,111.887,280.76,0,0
46.0,0.754,14.818262238901148,0.0994,93.459,229.51,0,0
39.0,0.438,10.81163424817795,0.67,159.932,158.32,1,0
48.6,0.759,13.914747984298753,0.0161,79.102,249.333,0,0
49.0,0.697,14.85726223890115,0.000128,106.071,193.794,0,0
36.6,0.622,12.715783633112352,0.00048,120.117,268.15500000000003,0,0
46.0,0.574,11.72926223890115,0.324,146.925,245.31300000000002,0,0
30.0,0.938,15.568262238901148,2.98e-6,92.53,188.02100000000002,0,0
40.6,0.414,10.49741609529475,0.87,88.104,169.809,0,0
31.8,0.15,5.18342758890115,0.445,70.341,254.267,0,0
58.0,0.468,8.654262238901149,0.881,74.139,117.07999980000001,0,0
35.0,0.942,15.92779428168835,0.000333,134.998,168.6,0,0
38.4,0.308,8.82480048851395,0.907,172.472,200.72050555666658,0,1
4.0,0.395,11.52526223890115,0.679,124.537,203.93299998,0,0
38.0,0.916,14.955262238901149,0.0368,120.027,290.144,0,0
51.0,0.756,13.77626223890115,0.00229,121.924,449.947,1,0
37.0,0.891,15.71526223890115,0.00229,169.869,266.466,0,0
49.4,0.897,15.348475246532349,0.00186,128.538,201.81300000000002,0,0
45.4,0.77,14.015786984101151,0.0282,90.024,143.901,0,0
50.2,0.968,16.296761376641943,0.000734,164.978,250.9528,1,0
30.0,0.709,14.504262238901148,1.82e-5,120.002,216.392,0,0
52.4,0.348,9.51620064006595,0.28,90.978,190.549,0,0
53.0,0.92,16.42626223890115,0.031,95.987,200.387,0,0
51.6,0.437,10.798946554724349,0.853,79.478,209.5,0,0
38.4,0.415,10.510925298001151,0.34,135.966,241.53300000000002,0,0
67.0,0.479,6.08226223890115,0.0627,128.411,201.293,0,0
12.0,0.948,15.80426223890115,0.000397,163.499,220.316,0,0
68.0,0.434,8.061262238901149,0.86,82.459,272.347,0,0
45.0,0.83,15.46526223890115,0.00198,134.037,241.433,0,0
46.6,0.946,15.982823070219553,0.00264,95.169,261.52,0,0
52.0,0.324,13.21626223890115,0.345,145.822,185.827,1,0
25.0,0.515,12.82926223890115,0.135,108.008,232.513,0,0
34.2,0.637,12.847489422884353,1.73e-5,79.989,188.44,1,0
29.0,0.971,15.83826223890115,0.00715,164.059,327.68,0,0
52.0,0.454,11.47726223890115,0.0746,113.994,195.707,0,0
20.0,0.477,12.721262238901149,0.831,117.667,226.44,0,1
41.0,0.568,10.40826223890115,0.483,149.825,326.027,0,0
50.6,0.872,15.055098830312346,0.0743,105.06,167.0,0,0
42.0,0.895,14.32826223890115,0.0221,121.01,246.56,1,1
6.0,0.615,6.6432622389011495,0.00369,130.716,342.573,0,0
41.0,0.325,9.12839387640115,0.763,68.804,161.48,0,0
31.0,0.86,16.90926223890115,0.000679,92.557,242.62300000000002,0,0
43.8,0.702,13.409927471576351,0.584,100.455,215.827,0,0
67.0,0.946,15.06026223890115,0.0235,165.014,149.467,0,0
32.6,0.108,3.923023807553946,0.809,86.839,202.7337612,0,0
50.0,0.882,13.77726223890115,0.0462,156.099,221.84,0,0
38.0,0.983,17.66426223890115,0.000816,159.996,254.0,0,1
40.6,0.864,14.96502251553475,0.0901,132.01,154.05100000000002,0,0
77.0,0.549,7.07526223890115,0.501,176.941,288.733,0,0
86.0,0.398,11.83526223890115,0.00151,105.012,178.405,0,0
47.0,0.744,15.62326223890115,0.00225,90.026,204.61100000000002,0,0
38.0,0.518,14.69426223890115,0.68,207.934,361.48,0,1
50.0,0.675,14.54026223890115,0.189,97.021,370.611,0,0
39.0,0.553,14.18926223890115,0.406,120.069,204.44,0,0
31.0,0.915,12.29626223890115,0.00105,127.997,220.87800000000001,0,0
62.0,0.553,11.29026223890115,0.044,86.762,386.373,0,1
30.0,0.673,13.43326223890115,0.241,133.075,145.162,0,0
35.2,0.595,12.474016407601152,0.0275,119.972,340.707,0,0
38.0,0.985,16.553103502801147,0.00363,160.117,256.5996,0,0
47.0,0.611,12.618123806487553,0.208,122.097,233.9734,0,0
47.0,0.961,15.042262238901149,0.246,105.593,225.10699979999998,0,0
30.2,0.593,12.45580672534195,0.0972,109.812,161.493,0,0
48.6,0.817,14.468148203588356,0.162,135.942,277.592,0,0
32.0,0.902,14.34126223890115,0.000267,126.791,280.387,0,0
48.6,0.302,8.714058122456349,0.695,166.555,190.736,0,0
73.0,0.459,10.38326223890115,0.189,171.165,187.013,0,0
34.0,0.462,10.85126223890115,0.112,103.987,211.038,0,0
43.6,0.324,9.110943494926753,0.442,103.924,126.933,0,0
35.0,0.931,15.77326223890115,0.00966,122.0,224.25300000000001,0,0
48.0,0.615,12.653756442001153,0.0921,91.967,191.34900000000002,0,0
34.0,0.645,13.18926223890115,0.588,62.316,308.04,0,0
52.2,0.312,8.89757525962435,0.865,123.132,337.653,1,0
46.0,0.636,11.55326223890115,4.17e-6,165.434,365.707,0,0
36.0,0.77,15.99926223890115,0.422,135.109,205.983,0,0
69.0,0.947,16.14526223890115,0.000652,127.631,282.747,0,0
66.0,0.762,14.34626223890115,0.462,128.111,187.53300000000002,0,0
34.0,0.0874,3.2531554063781343,0.953,97.052,102.57100002,0,0
32.0,0.587,11.16126223890115,0.0529,140.852,272.067,0,0
53.0,0.906,17.38126223890115,0.00931,97.007,172.28,0,0
50.0,0.669,15.86626223890115,0.0802,134.008,250.48000002,0,0
35.0,0.697,14.55926223890115,0.000109,79.994,202.81300000000002,0,0
32.0,0.974,17.14826223890115,0.0289,123.0,219.373,0,0
32.0,0.943,13.09026223890115,0.00547,169.854,252.20000000000002,0,0
47.2,0.917,15.597280980068351,0.00295,150.974,141.293,0,0
47.6,0.723,13.59310396236595,0.0134,138.174,181.625,0,0
66.0,0.924,15.42926223890115,0.00123,93.418,248.511,0,0
26.0,0.832,14.86626223890115,7.05e-5,130.044,155.846,0,0
36.0,0.813,14.428125308477947,0.0479,119.924,266.46100002000003,0,0
36.2,0.6,12.519340638901149,0.623,124.01,173.493,0,0
37.0,0.447,10.92431049357235,0.424,84.476,212.827,0,0
44.0,0.912,14.29626223890115,0.326,167.939,191.161,0,0
37.0,0.818,9.28126223890115,0.0686,114.49,253.267,0,0
27.0,0.0872,3.246478924465361,0.92,148.264,305.565,0,1
41.0,0.958,15.48626223890115,0.000741,135.006,165.143,0,0
39.0,0.825,14.549170376401154,0.00383,125.001,590.11999998,0,0
52.0,0.703,13.418602494749951,0.2,120.008,188.0,0,0
38.0,0.778,16.98126223890115,0.266,196.052,158.01500000000001,0,0
44.8,0.909,15.496169607178754,0.288,106.534,446.533,1,0
53.0,0.628,12.76864716908995,0.0381,90.482,237.507,0,0
51.4,0.867,14.99859570582835,0.863,165.444,343.2,0,0
36.0,0.81,16.797262238901148,0.00805,118.581,233.32,0,0
52.4,0.413,10.48386946015795,0.467,111.941,203.627,0,0
37.6,0.111,4.01767487288755,0.973,139.327,103.023,0,1
49.4,0.394,10.21918119187075,0.534,123.941,243.62460000000002,0,0
35.0,0.55,13.51226223890115,0.315,178.42,261.99,0,0
61.0,0.764,14.55826223890115,0.000316,141.423,169.947,0,0
49.4,0.469,11.188795896010753,0.173,92.56,237.404,0,0
48.0,0.666,11.08426223890115,0.101,146.467,141.16,1,0
32.0,0.428,12.407262238901149,0.101,105.913,206.84,0,0
55.6,0.961,16.194753782007552,3.53e-5,154.418,265.0718,0,0
34.4,0.845,14.75784812760115,0.452,73.205,175.56300000000002,0,0
39.6,0.645,12.917189511601151,0.575,157.296,226.8164,0,0
40.4,0.101,3.69932420533555,0.887,96.211,390.70699998000003,0,1
37.0,0.761,14.21826223890115,0.0705,106.692,362.493,0,0
28.0,0.952,17.17426223890115,6.51e-5,89.766,199.13400000000001,1,0
34.0,0.459,15.18426223890115,0.468,146.93,210.28300000000002,0,0
78.0,0.824,14.97026223890115,0.00016,120.125,218.92000000000002,0,0
49.2,0.802,14.319650128856354,0.00109,96.004,151.407,1,0
16.0,0.455,13.34526223890115,0.0199,128.013,311.664,0,0
58.0,0.606,16.37926223890115,0.0042,175.896,214.147,0,0
41.0,0.88,16.425262238901148,0.00061,120.006,203.547,0,0
43.8,0.858,14.898597671153953,0.0621,128.05,231.76520000000002,0,0
51.4,0.628,12.76864716908995,0.0568,91.967,283.87059999999997,1,0
43.0,0.563,12.17633059327795,0.25,119.974,220.623,0,0
55.0,0.898,15.360606005105957,0.00165,130.251,267.84000000000003,0,0
53.0,0.713,13.50558869839795,0.168,142.022,155.153,0,0
31.0,0.678,12.75826223890115,0.167,140.175,285.46699998,0,0
41.4,0.996,16.725727906779543,0.000402,92.627,243.9478,0,0
48.0,0.689,7.69626223890115,0.401,87.838,279.91000002000004,0,0
58.0,0.8,14.722262238901148,0.0017,110.971,222.936,0,0
43.2,0.761,13.933006368567549,0.013,122.777,162.187,0,0
55.6,0.533,11.88232634009395,0.0037,138.929,359.2772,0,0
55.0,0.978,16.608262238901148,0.000519,132.862,221.47,0,0
50.0,0.817,14.468148203588356,5.23e-5,155.84,326.293,0,0
39.4,0.951,16.052478248055554,0.00155,129.967,196.55,0,0
46.2,0.607,12.582342630020353,0.303,102.105,167.4961456433334,0,0
21.0,0.987,17.84226223890115,1.67e-5,134.965,257.107,1,0
42.0,0.949,16.38826223890115,0.000191,139.988,246.16,0,0
31.4,0.456,11.034336647451552,0.251,140.112,131.877,1,0
33.0,0.545,13.38726223890115,0.0994,79.979,255.11700000000002,0,0
69.0,0.804,15.59826223890115,0.0148,79.166,231.667,0,0
57.0,0.419,11.55626223890115,0.00413,112.999,391.187,0,0
37.8,0.994,16.693935676990748,2.86e-6,119.998,386.077,0,1
40.0,0.419,12.95726223890115,0.76,137.671,258.547,0,0
37.6,0.539,11.942474621194753,0.369,102.984,229.22920000000002,0,0
58.0,0.741,17.10526223890115,0.000423,140.017,236.347,0,0
45.0,0.303,9.05326223890115,0.848,147.439,250.453,1,0
36.0,0.678,12.04026223890115,0.0125,125.012,258.425,0,0
29.0,0.959,15.635262238901149,0.000156,157.75,214.399,1,0
51.0,0.765,15.04326223890115,0.0165,129.927,203.538,0,0
36.6,0.413,10.48386946015795,0.803,131.764,226.653,0,0
42.0,0.577,14.94826223890115,0.00449,109.938,452.08,0,0
30.0,0.633,14.414262238901149,0.0921,80.02,227.333,0,0
39.4,0.323,9.09344282124595,0.382,79.654,201.917,0,0
60.0,0.54,14.74526223890115,0.348,99.992,193.165,1,0
87.0,0.753,15.46026223890115,0.131,105.039,182.85700002,0,0
33.8,0.103,3.7636470134699493,0.968,71.412,118.38499997999999,0,0
36.0,0.533,7.94726223890115,0.00347,127.981,185.63,0,0
41.0,0.988,15.45926223890115,1.05e-5,105.843,261.56,0,0
3.0,0.337,10.72626223890115,0.678,115.014,208.19400000000002,0,0
48.0,0.988,16.599645015617945,0.000455,109.986,262.97020000000003,0,0
29.0,0.49,9.567262238901149,0.642,107.735,235.431,0,0
27.0,0.369,10.01226223890115,0.732,129.086,381.05,0,0
29.2,0.437,10.798946554724349,0.696,149.596,194.76,1,0
41.0,0.363,10.080262238901149,0.694,83.486,179.933,0,0
51.0,0.517,13.50826223890115,0.306,79.015,210.38,0,0
38.4,0.992,16.66232521392835,0.00046,125.042,195.97,0,0
55.0,0.729,10.79426223890115,0.0974,199.738,245.377,0,0
33.8,0.712,13.496868627944352,0.0147,129.962,215.92000000000002,0,0
41.6,0.732,13.67243814212035,0.262,111.984,242.2714,0,0
48.4,0.564,12.18585911937475,0.547,134.122,242.5474,0,0
55.0,0.438,12.33726223890115,0.654,142.027,171.693,0,0
30.0,0.864,12.89626223890115,5.29e-5,103.573,336.514,0,0
53.0,0.9,14.54926223890115,0.0447,109.984,252.631,0,0
64.0,0.676,15.914262238901149,0.0618,144.018,144.973,0,0
46.8,0.714,13.51431405945475,0.00388,111.964,215.1912,0,0
40.6,0.291,8.50601194626355,0.872,103.971,232.53300000000002,0,0
39.0,0.651,16.78626223890115,0.0977,66.019,181.329,0,0
36.6,0.667,13.107624328868354,0.2,137.905,224.9074,0,0
42.0,0.811,8.913262238901149,0.000111,120.177,195.613,0,0
43.8,0.72,13.56678533010115,0.481,176.785,234.627,0,0
32.0,0.941,13.90426223890115,0.136,119.075,191.987,0,0
75.0,0.902,16.93626223890115,0.577,115.669,423.84000000000003,1,0
38.2,0.85,14.811482388901151,0.0393,173.497,204.02700000000002,1,0
50.4,0.643,12.899793901181951,0.168,148.994,238.493823776666,0,0
51.2,0.548,12.031385602625951,0.0991,93.765,215.07684471000002,0,0
26.0,0.413,9.36126223890115,0.525,91.951,294.36,0,0
36.4,0.365,9.786809862001151,0.00638,144.914,170.867,0,0
64.0,0.418,13.02926223890115,0.299,109.044,198.8,0,1
24.0,0.934,12.42526223890115,5.06e-6,109.986,283.5,1,0
67.0,0.372,8.44626223890115,0.00105,99.887,210.907,0,0
43.0,0.432,10.73499303908035,0.397,148.602,176.803,0,0
38.8,0.944,15.95523208123075,0.0014,103.024,192.655,0,0
60.0,0.948,16.58026223890115,0.00226,139.996,183.002,0,0
59.0,0.696,14.54726223890115,1.89e-5,125.986,219.72,0,0
43.0,0.666,13.098993165963552,0.00402,92.015,265.827,0,0
44.2,0.755,13.878372433201148,0.00146,79.02,166.389,0,0
43.0,0.88,15.146967755701155,0.00186,129.971,198.467,0,0
46.0,0.817,14.41926223890115,0.399,126.977,222.976,0,0
31.0,0.662,12.44326223890115,0.102,84.875,137.52,0,0
30.0,0.483,11.34955620185395,0.00389,110.015,375.427,0,0
48.4,0.637,12.847489422884353,0.015,105.205,246.30700000000002,0,0
50.0,0.842,15.879262238901148,0.0827,96.012,240.73300002,0,0
43.0,0.63,12.786211985701152,0.0552,115.942,202.20000000000002,0,0
48.0,0.922,15.65026223890115,0.00118,133.309,248.639,0,0
35.0,0.69,13.306076398501151,0.298,164.22,221.419,0,1
31.0,0.717,8.50926223890115,0.00587,117.564,271.44,1,0
67.0,0.724,11.824262238901149,0.143,90.392,212.64000000000001,0,0
38.0,0.484,13.94126223890115,0.374,177.367,271.678,0,0
50.4,0.133,4.689831618173951,0.978,103.997,122.17541029666681,0,0
38.8,0.786,14.165706228747549,0.26,150.028,208.08020000000002,0,0
60.0,0.967,17.09926223890115,0.00642,161.962,213.58700000000002,0,0
50.0,0.896,16.18326223890115,0.00037,102.343,270.573,0,0
36.0,0.99,17.91526223890115,0.000189,164.892,184.773,0,0
29.0,0.757,14.00326223890115,0.289,74.712,203.573,0,0
45.2,0.984,16.537678167118752,4.98e-5,108.677,253.824,0,1
50.0,0.337,9.333927672644352,0.598,185.908,240.1986,0,1
63.0,0.795,14.90726223890115,0.0134,97.171,338.22700000000003,0,0
69.0,0.496,10.288262238901149,0.581,78.477,181.58700000000002,1,0
26.0,0.449,6.25526223890115,0.375,102.074,199.627,0,0
51.0,0.554,13.426262238901149,0.029,140.038,187.544,0,0
48.8,0.615,12.653756442001153,0.151,129.874,247.0348,0,0
28.0,0.791,13.99126223890115,0.611,138.003,199.613,0,0
21.0,0.641,15.36926223890115,0.768,102.607,315.597,0,0
41.0,0.214,8.04226223890115,0.929,121.958,136.312,0,0
2.0,0.32,11.59226223890115,0.795,96.171,172.713,0,0
42.0,0.948,17.89226223890115,0.000173,170.025,246.555,0,0
43.6,0.914,15.55910984889475,0.00226,120.071,207.453,0,0
33.0,0.625,10.38926223890115,0.103,126.991,223.751,1,0
46.4,0.891,15.276348909783554,0.121,138.79,185.09300000000002,0,0
30.0,0.923,16.95126223890115,0.0383,96.003,341.618,0,0
44.0,0.693,13.33200246502195,0.282,88.802,275.947,0,0
36.0,0.676,10.86726223890115,0.2,111.022,426.333,0,0
29.4,0.341,9.40087683522355,0.154,65.38,371.74699998,0,0
25.0,0.67,9.763262238901149,0.767,100.492,106.789,1,0
77.0,0.982,17.79026223890115,0.000237,143.772,252.613,0,0
33.0,0.614,13.84026223890115,0.0309,123.016,407.533,0,0
48.6,0.941,15.91413247074355,0.162,100.017,151.8069784433334,0,0
53.8,0.866,14.987377537803548,0.00701,128.038,199.08,1,0
75.0,0.439,15.57826223890115,0.0781,115.94,214.088,0,1
55.8,0.789,14.194246497994754,0.0441,124.013,269.4,1,0
26.8,0.525,11.800979276401153,0.0187,140.092,196.909,0,0
41.0,0.89,17.10726223890115,0.00127,111.994,222.4,1,0
41.0,0.76,12.154262238901149,0.257,120.011,285.313,0,0
5.0,0.968,15.13426223890115,1.02e-5,107.93,118.0,0,0
39.8,0.343,9.434063666141952,0.00734,78.035,135.431,0,0
43.0,0.994,18.58026223890115,2.05e-5,90.015,243.0,1,0
54.2,0.657,13.021231425860352,0.0802,151.898,253.38160000000002,0,0
35.2,0.882,15.170223655640346,0.406,98.001,279.307,0,0
73.0,0.679,17.13626223890115,0.00394,167.046,261.267,0,0
49.6,0.954,16.094741782462748,0.571,159.982,175.6700082233334,0,0
55.0,0.946,16.76226223890115,0.000147,158.757,205.83100000000002,0,0
51.8,0.716,13.53178122492355,0.00963,149.048,193.557287243334,0,0
35.2,0.82,14.498376458101149,0.117,102.18,233.1526,0,0
28.2,0.38,10.014895715701151,0.426,97.814,239.0718,0,0
29.0,0.102,3.7315266158963496,0.978,79.547,180.97699998,0,0
33.6,0.609,12.60025235741875,0.301,138.047,184.351,1,0
49.2,0.0348,1.3778762750991156,0.987,116.824,395.28000000000003,1,0
50.0,0.904,15.434061773902748,0.4,103.969,258.462,0,0
48.0,0.806,16.41426223890115,0.0664,116.977,206.893,0,0
34.0,0.563,12.41226223890115,0.0388,80.017,339.12,0,0
60.0,0.933,13.94226223890115,0.0742,180.092,225.04,0,1
25.0,0.654,12.99526719110275,0.000352,100.012,165.53900000000002,0,0
59.0,0.558,12.63226223890115,0.604,111.709,309.072,0,0
52.4,0.815,14.448097026001149,0.0514,187.106,192.261,0,0
50.6,0.155,5.324437945201151,0.972,117.888,141.252,1,0
55.0,0.583,15.539262238901149,0.196,134.953,144.227,0,0
35.4,0.539,11.942474621194753,0.0818,149.059,202.56,0,0
61.0,0.856,17.73526223890115,0.000385,174.096,220.733,0,0
19.4,0.396,10.247711044059553,0.637,82.084,261.8072,0,1
45.0,0.756,13.88744902601155,0.413,131.648,258.467,0,0
45.4,0.584,12.373259791438752,0.432,90.987,203.17300002,0,0
41.6,0.368,9.833211410561951,0.66,106.012,224.358,0,0
34.0,0.867,14.99859570582835,0.118,147.923,191.738,0,0
49.0,0.525,13.196262238901149,0.071,105.584,258.185,1,0
49.0,0.911,13.926262238901149,0.000151,139.702,131.143,0,0
40.0,0.851,17.34626223890115,0.00881,83.522,180.356,0,0
44.0,0.6,12.519340638901149,0.0011,130.166,203.731,1,0
34.2,0.921,15.648658640439557,0.0183,139.988,202.173,0,0
28.0,0.848,13.10226223890115,0.00421,128.194,208.493,0,0
37.0,0.828,14.24126223890115,0.000347,75.99,308.093,0,0
76.0,0.969,9.34526223890115,0.259,128.007,283.748,0,0
56.2,0.631,12.79498446911155,0.22,124.711,239.23999998,0,0
53.0,0.737,15.49726223890115,3.78e-5,83.763,243.853,1,0
50.6,0.66,13.04717126130115,0.0191,123.416,262.048,0,0
40.0,0.817,14.940262238901148,0.000255,130.978,230.127,1,0
40.2,0.0305,1.2136477015169511,0.942,106.624,144.837,0,1
36.8,0.677,13.193889014756355,0.418,143.062,169.615,1,0
26.0,0.121,4.327952839479547,0.915,109.119,286.96000002,0,0
49.6,0.454,11.010110076862752,0.587,79.934,88.54938949333201,0,0
29.0,0.79,14.71226223890115,0.00518,167.989,278.22700000000003,0,0
44.0,0.812,15.18326223890115,6.23e-5,150.017,222.588,0,0
37.2,0.322,9.075891712472352,0.966,171.485,169.413,0,0
14.0,0.41,11.48526223890115,0.509,106.399,251.693,0,0
32.0,0.845,14.39226223890115,1.16e-5,125.986,247.262,1,0
63.0,0.886,15.46026223890115,0.0377,96.989,335.47999997999995,0,0
40.8,0.705,13.43596426920115,0.247,124.908,224.1728,0,0
55.0,0.925,18.050262238901148,0.00164,125.501,243.333,0,0
81.0,0.838,16.902262238901148,0.0249,143.04,198.79999998,0,0
50.0,0.818,12.87126223890115,4.08e-5,117.817,267.933,0,0
44.0,0.897,16.98126223890115,0.00161,184.053,347.0,0,0
47.0,1.0,15.89626223890115,0.016,138.616,369.76,0,0
57.0,0.53,11.851978337701153,0.809,93.927,212.60744471,0,0
25.0,0.83,13.05726223890115,0.0018,141.825,230.916,0,0
34.8,0.0276,1.1019267176518426,0.974,146.044,225.04000002,0,1
42.2,0.818,14.478203947121951,0.114,175.668,219.467,0,0
38.6,0.476,11.26987609903555,0.881,88.83,255.46,0,0
42.8,0.726,13.619483069835553,0.023,176.189,183.51500000000001,0,0
34.0,0.787,14.54426223890115,0.389,94.008,277.267,0,0
42.2,0.517,11.71825160214835,0.0679,95.523,207.467,1,0
39.6,0.731,13.663593116631553,0.00709,176.515,126.46300000000001,0,0
55.2,0.673,13.159389381725951,0.0943,97.61,148.0,0,0
67.0,0.903,16.35626223890115,0.000187,132.009,221.0,0,0
25.0,0.595,12.89026223890115,0.279,169.097,243.267,1,0
34.0,0.79,12.65126223890115,0.00902,133.021,429.533,0,0
33.0,0.484,11.360827637518748,0.57,127.694,244.427,0,0
41.8,0.826,14.559392470155547,0.0169,142.037,188.6,0,0
43.0,0.733,10.32126223890115,0.0205,153.778,171.09300000000002,0,0
53.0,0.763,12.65826223890115,0.0045,105.902,312.72,0,0
56.0,0.805,15.57026223890115,0.00879,83.479,364.907,0,0
52.0,0.836,14.662816006107544,0.0532,89.999,173.067,0,0
38.0,0.938,15.32926223890115,0.00125,177.971,234.8,0,0
41.2,0.8,14.30016703890115,0.103,164.127,197.6184,0,0
19.0,0.808,14.49226223890115,0.0407,82.042,208.867,0,0
21.0,0.678,13.908262238901148,0.0814,87.241,147.187,0,0
59.0,0.393,9.936262238901149,0.6,79.638,337.2,0,0
67.0,0.732,13.222262238901148,0.00834,142.504,233.24,0,0
56.0,0.676,13.185264243675551,0.0276,94.386,127.45,0,0
61.0,0.765,16.791262238901147,0.00381,102.829,232.96,0,0
51.4,0.91,15.508690491301149,0.163,120.986,183.48,0,0
68.0,0.702,11.13026223890115,0.00746,96.99,234.333,0,0
46.0,0.479,11.304193297642751,0.11,115.029,496.57300000000004,0,1
53.0,0.947,17.675262238901148,4.72e-5,176.28,228.08,0,0
45.0,0.924,17.38326223890115,0.000356,170.739,239.747,0,0
23.0,0.388,14.13026223890115,0.341,99.99,145.513,0,0
52.0,0.507,13.82526223890115,0.229,80.015,237.244,0,0
29.0,0.838,15.31926223890115,0.0685,97.976,203.45600000000002,0,0
40.0,0.961,17.434262238901148,0.000177,186.025,181.935,0,0
48.2,0.201,6.536705705655551,0.767,77.402,92.86553569,0,1
49.6,0.434,10.76067802655875,0.581,108.467,505.45300000000003,0,0
51.0,0.916,15.37326223890115,0.00982,168.209,169.287,0,0
45.6,0.893,15.30026660038195,0.0742,112.116,251.20000000000002,0,0
35.0,0.191,6.285865436343549,0.924,104.984,227.96,0,0
58.0,0.447,10.92431049357235,0.613,80.699,211.36,0,0
38.6,0.674,13.16801457004675,0.107,103.951,187.041,0,0
38.6,0.636,12.838753352667549,0.65,134.842,262.773,0,0
28.8,0.6,12.519340638901149,0.0278,110.016,180.203,0,0
32.0,0.859,16.181262238901148,0.00519,96.466,350.51300000000003,0,0
