Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,key1.0,key10.0,key11.0,key2.0,key3.0,key4.0,key5.0,key6.0,key7.0,key8.0,key9.0,mode1,time_signature1,time_signature3,time_signature4,time_signature5,Class
49.6,0.572,0.721,13.575551726199553,0.0739,0.59,0.015444160000000002,0.103,0.618,142.832,252.598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
42.4,0.57,0.586,12.39169187930755,0.06826,0.164,0.00532954,0.22028000000000003,0.101,123.917,233.3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
49.0,0.633,0.81,13.99726223890115,0.0486,0.0997,1.91e-6,0.12,0.665,94.009,313.253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
57.0,0.606,0.633,13.626262238901148,0.032,0.152,0.000765,0.196,0.535,142.016,219.01300002000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Other
42.0,0.689,0.209,10.33526223890115,0.0941,0.87,0.222,0.104,0.236,75.474,168.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Other
48.0,0.557,0.372,8.29326223890115,0.0344,0.693,1.16e-5,0.105,0.287,155.99,186.92299979999999,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Other
27.2,0.363,0.356,9.64519035593155,0.0612,0.799,0.34165386000000003,0.24436,0.249,193.841,198.4254,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
67.2,0.518,0.95,16.038469188901143,0.06494000000000001,7.31e-5,3.2906000000000006e-5,0.129,0.468,140.01,248.699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
63.8,0.794,0.705,13.43596426920115,0.06508,0.00495,0.001976126,0.201,0.702,126.004,190.476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
13.0,0.852,0.659,15.26826223890115,0.19,0.00425,2.23e-6,0.1,0.193,105.016,204.20000000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
41.2,0.689,0.706,13.444651306251549,0.08306,0.0833,0.00905918,0.105,0.623,106.52,226.26799979999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
33.0,0.854,0.474,11.246855337406753,0.043340000000000004,0.0576,0.05391958,0.117,0.522,85.034,158.118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
63.0,0.447,0.876,15.37026223890115,0.066,0.000359,0.00103,0.255,0.532,92.535,283.827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8
35.0,0.523,0.787,7.605262238901149,0.0331,2.74e-5,0.00434,0.272,0.671,93.465,222.40000020000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10
60.0,0.747,0.571,7.916262238901149,0.086,0.48,1.05e-6,0.242,0.965,91.838,220.09300000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
42.0,0.567,0.532,11.64526223890115,0.0324,0.191,0.000269,0.143,0.196,122.987,214.63400000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
68.0,0.738,0.844,15.07326223890115,0.14,0.00536,0.0119,0.397,0.243,128.005,195.93800000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9
2.0,0.486,0.636,11.42726223890115,0.0986,0.7,0.000911,0.494,0.911,125.624,381.52000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Other
42.4,0.447,0.166,5.62813515636355,0.0374,0.974,3.81e-6,0.665,0.107,144.706,232.20000000000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
21.6,0.393,0.163,5.5461910649579504,0.052759999999999994,0.971,0.350462482,0.127,0.097,134.853,193.48099998000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Other
5.0,0.62,0.439,13.990262238901149,0.0391,0.916,0.000156,0.101,0.514,98.06,191.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
52.0,0.575,0.558,10.56226223890115,0.0321,0.0518,0.276,0.118,0.826,155.894,273.854,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,10
30.2,0.689,0.673,13.159389381725951,0.03312,0.303,0.20805343999999998,0.723,0.564,113.139,224.353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
35.0,0.641,0.101,3.69932420533555,0.059179999999999996,0.941,0.42470600000000003,0.17085999999999998,0.217,98.596,96.42830876000019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
42.2,0.405,0.968,16.296761376641943,0.1616,0.00313,0.14580134200000003,0.216,0.295,170.088,115.24000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
43.4,0.311,0.775,14.06223977640115,0.036699999999999997,0.506,0.17684574,0.189,0.477,121.352,350.053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
16.0,0.715,0.555,13.66926223890115,0.0423,0.00213,2.08e-6,0.0949,0.219,122.992,203.696,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
52.0,0.472,0.826,16.87826223890115,0.0594,0.000617,0.000713,0.187,0.132,122.326,385.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
48.0,0.686,0.328,9.180444696449952,0.0388,0.459,0.052217256000000004,0.128,0.466,80.098,194.827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
7.0,0.515,0.258,8.875262238901149,0.0298,0.98,0.00479,0.0918,0.375,88.839,275.08000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Other
33.4,0.411,0.381,10.02975778031155,0.07546,0.777,0.109568544,0.676,0.384,88.015,164.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
38.6,0.349,0.364,9.77125400193475,0.07388,0.755,0.15364575,0.2052,0.31,128.034,170.6172707466666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
34.0,0.358,0.912,16.16526223890115,0.05,3.36e-6,0.00271,0.122,0.578,156.873,205.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
63.4,0.57,0.83,14.60049664170115,0.04787999999999999,0.0725,0.083124,0.4537999999999999,0.735,117.05,207.475666356666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
32.4,0.481,0.262,7.925125002584352,0.04179999999999999,0.735,0.18870664,0.17568,0.375,122.883,334.744,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
35.0,0.233,0.985,15.97726223890115,0.182,0.000311,0.00324,0.335,0.54,194.927,218.154,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10
49.4,0.587,0.501,11.548361790615552,0.03748,0.704,0.05699034000000001,0.39038,0.44,139.92,130.95640166666658,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
43.4,0.592,0.703,13.418602494749951,0.0374,0.11,0.071431,0.0844,0.273,119.89,250.73299998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
36.0,0.929,0.626,14.82026223890115,0.0383,0.0483,0.000113,0.102,0.859,123.134,222.215,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
41.0,0.49,0.317,12.69626223890115,0.0297,0.816,0.000123,0.0938,0.251,139.308,265.36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
31.2,0.433,0.863,14.953885375517952,0.06846,0.0397,0.017612058000000003,0.0763,0.424,85.999,224.142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
50.8,0.613,0.72,13.56678533010115,0.04734,0.0132,0.172842,0.2002,0.561,117.341,262.545,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
42.0,0.0697,0.816,14.458112610843544,0.10084,8.74e-6,0.05511322,0.303,0.0387,179.783,381.853,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8
50.0,0.666,0.42,8.53626223890115,0.0255,0.699,0.0511,0.142,0.34,90.794,214.92400002000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Other
7.0,0.493,0.556,14.54626223890115,0.0772,0.822,0.000332,0.233,0.931,190.617,270.747,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Other
76.0,0.596,0.448,11.20026223890115,0.0396,0.365,5.3e-6,0.206,0.796,83.293,264.504,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
32.0,0.566,0.765,15.487262238901149,0.0329,0.0376,5.97e-5,0.0716,0.576,111.957,211.733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
38.6,0.296,0.911,15.521244814647552,0.07902,0.00422,0.0009330220000000001,0.153,0.329,203.841,221.09299998000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
52.0,0.898,0.509,14.77826223890115,0.124,0.158,0.0036,0.0939,0.555,108.002,143.556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
56.0,0.675,0.775,14.06223977640115,0.0651,0.0387,0.001560098,0.383,0.933,99.945,217.853,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
43.0,0.358,0.912,16.08026223890115,0.0976,0.000456,0.000124,0.348,0.351,174.171,278.27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
53.0,0.444,0.884,14.71226223890115,0.119,0.00751,8.94e-5,0.116,0.296,94.82,220.58700000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
47.8,0.468,0.909,15.496169607178754,0.08542000000000001,0.0237,0.032090099999999996,0.272,0.603,121.987,193.784,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
36.2,0.237,0.7,13.39258843890115,0.049,0.00646,0.3474936,0.122,0.125,136.016,303.987,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6
54.0,0.576,0.494,8.574262238901149,0.0605,0.106,0.174,0.13,0.587,96.478,199.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31.0,0.605,0.451,5.8612622389011495,0.0318,0.159,2.83e-5,0.0748,0.343,128.708,331.573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
39.0,0.733,0.689,13.29743857527475,0.05838,0.0425,0.051144339999999996,0.1536,0.38,128.029,183.08448533333342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
50.0,0.529,0.693,13.34626223890115,0.0262,0.00613,4.38e-6,0.205,0.448,112.012,223.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
72.0,0.438,0.71,8.404262238901149,0.0919,0.262,0.537,0.221,0.53,145.928,210.3730002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
44.2,0.487,0.785,14.156224438801154,0.0303,9.35e-5,0.0341,0.349,0.259,95.961,212.883,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
56.0,0.815,0.607,12.582342630020353,0.0322,0.163,0.2074262,0.112,0.57,117.36,242.02700000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
63.0,0.538,0.77,13.440262238901148,0.0487,0.0158,0.214,0.0686,0.238,127.103,265.92,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54.2,0.62,0.93,15.766320449701148,0.07554000000000001,0.00043,0.006615610000000001,0.0686,0.609,106.22,190.173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
42.0,0.381,0.539,14.05526223890115,0.0375,2.5e-5,0.723,0.125,0.499,127.424,282.16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
37.8,0.672,0.655,13.003924885201151,0.047560000000000005,0.0362,0.12626553599999998,0.117,0.556,134.945,201.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
38.0,0.579,0.689,13.43126223890115,0.057,0.201,0.00501,0.117,0.578,101.394,308.814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
52.0,0.573,0.96,18.23826223890115,0.0543,0.000945,0.00194,0.068,0.617,97.983,206.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,9
48.6,0.735,0.917,15.597280980068351,0.07936,0.0293,0.100997442,0.138,0.483,91.993,187.826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
78.0,0.413,0.873,16.66526223890115,0.0536,0.000264,0.00249,0.204,0.48,116.68,218.933,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8
47.0,0.702,0.787,12.641262238901149,0.0433,0.0137,0.526,0.105,0.436,99.982,195.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
37.6,0.668,0.811,14.408231907927549,0.054759999999999996,0.000137,0.00024085399999999998,0.63,0.147,124.007,325.533,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
44.0,0.783,0.929,15.753103632682752,0.04446,0.000406,0.105311768,0.0738,0.644,123.687,314.653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60.0,0.399,0.881,16.47526223890115,0.0347,0.0019,0.00429,0.39,0.272,84.58,380.89300000000003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
39.6,0.877,0.389,10.14714898311475,0.08344,0.0913,0.10071298,0.1,0.15,89.95,112.37100000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
44.4,0.442,0.807,14.368675485380354,0.04344,0.0158,6.43e-6,0.217,0.446,84.649,266.213,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5
40.4,0.245,0.893,15.30026660038195,0.07118000000000001,0.0301,0.349401356,0.25714,0.68,182.234,504.89300000000003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
30.0,0.589,0.676,13.185264243675551,0.04243999999999999,0.0976,0.014330145999999997,0.324,0.632,108.008,143.856,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
45.4,0.663,0.923,15.674556964925948,0.03418,0.0272,0.00742052,0.19976,0.924,115.736,196.8534,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
56.0,0.574,0.625,14.56726223890115,0.0304,0.0366,0.000243,0.114,0.281,126.923,189.385,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
53.0,0.456,0.956,17.73026223890115,0.0423,0.0607,0.00198,0.0728,0.527,136.283,256.733,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
45.2,0.635,0.484,11.360827637518748,0.04586,0.644,0.020027813999999998,0.0802,0.779,125.358,205.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
44.8,0.451,0.889,15.252554116714752,0.0444,0.00167,0.00215,0.258,0.586,131.073,153.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
68.0,0.551,0.86,12.97726223890115,0.0796,0.262,4.57e-6,0.0558,0.723,136.921,141.507,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
24.0,0.267,0.734,12.81726223890115,0.0727,0.00186,0.0534,0.116,0.307,207.72,211.494,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
28.0,0.577,0.881,14.85526223890115,0.039,0.291,0.000925,0.103,0.721,108.036,226.94400000000002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
46.2,0.523,0.609,12.60025235741875,0.04586,0.059,0.0121376,0.14,0.374,154.051,139.041,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
61.0,0.631,0.402,9.69126223890115,0.0286,0.616,0.0114,0.0892,0.598,78.0,228.48000000000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Other
47.8,0.661,0.978,16.446045421169945,0.055459999999999995,0.0247,0.0009835940000000002,0.0856,0.592,98.019,204.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
39.8,0.249,0.834,14.641952946238757,0.09028,0.0738,0.06778268000000001,0.22685999999999998,0.338,118.223,195.1764,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
20.0,0.656,0.638,15.074262238901149,0.0463,0.00409,0.000289,0.106,0.152,136.926,261.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10
21.0,0.509,0.918,16.13326223890115,0.0423,1.5e-5,0.000381,0.385,0.363,115.072,238.987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
63.0,0.345,0.89,16.64126223890115,0.0774,0.000725,2.98e-6,0.204,0.276,137.973,237.065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
37.4,0.566,0.374,9.924830225086751,0.0758,0.596,0.260976,0.2932,0.326,115.735,286.5566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
49.0,0.624,0.526,11.81122166119555,0.059399999999999994,0.0305,0.08311529999999999,0.307,0.237,110.949,253.47060000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
34.6,0.612,0.478,11.29278256676995,0.08530000000000001,0.0778,0.091462822,0.22312000000000004,0.174,60.021,247.42000000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
34.0,0.651,0.527,8.25226223890115,0.0283,0.559,0.00104,0.107,0.698,90.619,190.73299998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
37.8,0.456,0.679,13.21113913988275,0.046299999999999994,0.176,0.0020323999999999997,0.103,0.483,184.075,212.02999997999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
34.8,0.21,0.955,16.108908889201143,0.06210000000000001,5.09e-6,0.4584,0.17432000000000003,0.119,90.134,191.76020000000003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
51.6,0.165,0.919,15.622900359850753,0.0493,0.00113,0.15815024000000003,0.395,0.306,83.382,257.093,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10
29.0,0.431,0.469,11.875262238901149,0.027,0.561,0.0262,0.107,0.231,74.942,179.632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
34.0,0.446,0.708,16.44926223890115,0.0627,0.568,1.72e-6,0.311,0.496,159.858,242.46700001999997,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9
29.0,0.467,0.986,16.358262238901148,0.108,7.01e-6,0.0178,0.158,0.391,130.026,258.267,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
19.0,0.503,0.469,7.55226223890115,0.0279,0.00764,0.000794,0.0787,0.262,130.047,261.827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
33.0,0.734,0.414,9.92126223890115,0.0455,0.44,0.625,0.12,0.329,93.009,197.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
55.8,0.661,0.973,16.370872885565944,0.06278,0.11,0.0016127020000000001,0.1422,0.75,108.037,161.16578719999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
74.0,0.329,0.974,12.04626223890115,0.135,0.000852,0.000118,0.0904,0.234,140.862,166.92000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10
32.6,0.678,0.839,14.694282445354752,0.06248,0.0379,6.2976e-5,0.0742,0.772,104.952,185.907,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Other
34.0,0.612,0.601,13.626262238901148,0.0288,0.0113,0.000255,0.267,0.291,120.044,207.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
74.0,0.418,0.452,7.717262238901149,0.0356,0.638,0.00026,0.0959,0.168,175.088,218.733,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
53.0,0.598,0.906,17.38126223890115,0.0447,0.00931,3.95e-5,0.16,0.525,97.007,172.28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9
73.0,0.526,0.978,15.38026223890115,0.108,0.00122,4.75e-5,0.0744,0.451,141.167,210.22699980000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10
46.0,0.922,0.693,17.71126223890115,0.0842,0.15,0.000278,0.115,0.718,110.019,187.92600000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
74.0,0.554,0.932,17.39226223890115,0.0485,0.00154,0.000142,0.425,0.478,112.49,242.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
53.6,0.562,0.862,14.942774959064351,0.03986000000000001,0.0104,0.004054732,0.0624,0.835,75.096,186.129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48.6,0.617,0.0961,3.540342145384958,0.0417,0.993,0.0667988,0.109,0.188,91.331,159.73600002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Other
54.0,0.447,0.975,16.400813576401152,0.07365999999999999,0.000187,0.0396402,0.349,0.507,165.017,239.404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
45.6,0.492,0.954,16.094741782462748,0.050839999999999996,0.000333,0.07331600000000002,0.338,0.184,127.988,264.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
64.0,0.44,0.269,10.04726223890115,0.0262,0.914,0.261,0.132,0.138,103.877,234.383,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
16.0,0.612,0.372,8.51726223890115,0.0737,0.472,0.00203,0.321,0.325,109.456,427.96000000000004,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
36.0,0.466,0.119,4.266536203690748,0.04578,0.992,0.2524506,0.112,0.393,126.277,173.763,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Other
42.6,0.676,0.292,8.525197414568352,0.08930000000000002,0.723,0.00189,0.433,0.649,74.798,204.187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10
50.4,0.404,0.72,13.56678533010115,0.05226000000000001,5.59e-5,0.33412659999999994,0.0466,0.475,121.864,258.467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
54.0,0.481,0.336,9.317069652507552,0.0382,0.562,0.185,0.107,0.0853,89.84,191.067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
49.0,0.385,0.832,15.91626223890115,0.0891,0.0313,0.000717,0.132,0.673,179.839,244.536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
70.0,0.64,0.651,5.83526223890115,0.0517,0.142,0.28,0.0341,0.801,111.676,271.5730002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
26.0,0.653,0.293,8.15526223890115,0.0342,0.483,1.81e-6,0.172,0.548,133.945,211.455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
53.0,0.674,0.611,14.49426223890115,0.0363,0.0415,1.13e-6,0.0726,0.782,175.929,226.413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
16.0,0.287,0.672,12.375262238901149,0.048,0.908,0.332,0.102,0.494,135.984,319.37299998000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
50.6,0.395,0.421,10.591202434839552,0.04378,0.115,0.0016704780000000002,0.1454,0.135,131.79,119.88656289,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
56.2,0.665,0.549,12.041171267146751,0.0325,0.107,3.51e-6,0.27,0.229,82.069,200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
17.0,0.471,0.571,12.21726223890115,0.0321,0.0445,0.0333,0.127,0.347,146.841,351.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
24.0,0.534,0.83,13.96126223890115,0.111,0.228,0.000248,0.1,0.78,188.248,151.16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
62.0,0.315,0.534,13.26426223890115,0.031,0.000825,0.108,0.101,0.283,116.891,269.7199998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10
24.0,0.567,0.559,8.22526223890115,0.0296,0.325,0.201,0.107,0.115,117.587,279.432,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
47.0,0.465,0.751,15.01526223890115,0.126,0.279,0.00764,0.208,0.618,149.501,203.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
58.0,0.553,0.512,13.05726223890115,0.0465,0.569,3.87e-5,0.107,0.259,94.96,195.773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
48.8,0.726,0.463,11.118147063197952,0.04542,0.00817,0.224835282,0.17528000000000002,0.321,123.881,272.0836,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
31.0,0.554,0.915,12.29626223890115,0.0522,0.00105,0.000231,0.13,0.327,127.997,220.87800000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
46.0,0.647,0.627,13.66026223890115,0.0236,0.000119,0.0162,0.331,0.445,94.204,290.507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
45.8,0.409,0.621,12.70694688507955,0.0747,0.656,0.0031456160000000004,0.1155,0.836,202.354,200.46700002,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Other
46.0,0.586,0.905,15.548262238901149,0.0457,0.0028,5.95e-6,0.322,0.371,94.968,222.59300000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9
51.0,0.608,0.827,14.79026223890115,0.0688,0.28,3.62e-5,0.174,0.629,152.029,237.225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
66.0,0.699,0.579,14.31226223890115,0.0416,0.267,0.00602,0.452,0.128,109.948,247.613,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
52.0,0.849,0.803,14.32941861362995,0.07088,0.0502,4.94e-6,0.24,0.738,90.873,290.813,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5
32.8,0.797,0.468,11.177095858241954,0.04712000000000001,0.0672,0.063174,0.0819,0.486,132.998,216.373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
41.0,0.51,0.723,14.09626223890115,0.0331,0.0367,7.88e-5,0.161,0.499,89.964,376.619,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
24.0,0.29,0.971,18.85626223890115,0.104,0.0368,1.26e-6,0.108,0.64,120.248,213.107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
39.0,0.399,0.518,11.72867056408195,0.0318,0.229,0.00122,0.262,0.285,127.084,223.3330002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
42.0,0.33,0.85,13.80026223890115,0.0665,0.00242,0.53,0.279,0.696,135.413,335.333,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8
42.2,0.532,0.992,16.66232521392835,0.05848,0.000794,0.1410999,0.1,0.5,90.019,203.244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
44.0,0.687,0.64,13.01726223890115,0.0515,0.523,1.32e-6,0.327,0.97,84.965,151.493,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
35.0,0.543,0.351,9.56491932613555,0.03688,0.978,0.136637446,0.308,0.791,89.948,168.907,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9
23.0,0.401,0.822,13.725262238901148,0.122,0.000147,0.0011,0.0713,0.674,174.966,146.52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
30.8,0.456,0.579,12.32694709076275,0.04257999999999999,0.0898,0.29626222,0.14374,0.164,147.28,256.8326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
35.6,0.525,0.677,13.193889014756355,0.034280000000000005,0.124,0.24333999999999997,0.244,0.246,99.974,164.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6
46.0,0.352,0.571,17.01526223890115,0.0441,3.0e-5,0.00885,0.125,0.53,99.202,211.373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10
49.2,0.461,0.777,14.080918940036353,0.06939999999999999,0.388,0.19440563,0.291,0.525,163.043,283.909,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
